               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,             0.01559,           0.0063057,           0.0034241,             0.99494,             0.99472,             0.99429,             0.86945,            0.012629,           0.0040636,          0.00095689,           0.0042445,           0.0042445,           0.0042445
                 120,            0.015484,           0.0063163,           0.0033916,             0.99601,             0.99379,              0.9943,             0.86987,            0.012625,           0.0040611,          0.00095071,           0.0041768,           0.0041768,           0.0041768
                 121,             0.01549,           0.0063007,           0.0034231,             0.99599,             0.99384,             0.99431,             0.87017,            0.012622,            0.004059,          0.00094295,           0.0041094,           0.0041094,           0.0041094
                 122,            0.015406,           0.0062055,           0.0033255,             0.99589,             0.99399,             0.99431,             0.87002,            0.012617,           0.0040566,          0.00093548,           0.0040424,           0.0040424,           0.0040424
                 123,            0.015377,           0.0062132,           0.0033717,             0.99592,              0.9941,             0.99431,             0.87014,            0.012613,           0.0040541,          0.00092851,           0.0039757,           0.0039757,           0.0039757
                 124,            0.015272,           0.0062398,           0.0032142,             0.99582,             0.99432,             0.99431,             0.86997,            0.012609,           0.0040516,          0.00092173,           0.0039094,           0.0039094,           0.0039094
                 125,            0.015215,           0.0062295,           0.0032667,              0.9957,             0.99452,             0.99432,             0.86985,            0.012606,           0.0040498,          0.00091584,           0.0038434,           0.0038434,           0.0038434
                 126,            0.015215,           0.0062473,            0.003184,             0.99571,             0.99464,             0.99432,             0.87068,            0.012605,           0.0040474,          0.00091177,           0.0037779,           0.0037779,           0.0037779
                 127,            0.015158,           0.0061972,           0.0032513,             0.99586,             0.99457,             0.99432,             0.87014,            0.012604,           0.0040454,          0.00090697,           0.0037128,           0.0037128,           0.0037128
                 128,            0.015166,           0.0062091,           0.0032989,             0.99594,             0.99454,             0.99436,             0.87037,            0.012602,           0.0040434,          0.00090065,           0.0036482,           0.0036482,           0.0036482
                 129,            0.015125,            0.006185,           0.0031791,             0.99603,             0.99447,             0.99436,             0.87046,            0.012599,           0.0040408,          0.00089349,            0.003584,            0.003584,            0.003584
                 130,            0.015021,           0.0061616,           0.0031058,             0.99602,             0.99445,             0.99437,              0.8702,            0.012596,           0.0040388,          0.00088744,           0.0035203,           0.0035203,           0.0035203
                 131,            0.015012,            0.006136,           0.0031205,             0.99573,              0.9947,             0.99437,             0.87039,            0.012595,           0.0040367,           0.0008823,            0.003457,            0.003457,            0.003457
                 132,            0.014886,           0.0060872,           0.0031148,             0.99571,             0.99473,             0.99439,             0.87099,            0.012593,           0.0040347,          0.00087511,           0.0033943,           0.0033943,           0.0033943
                 133,            0.014912,           0.0061599,           0.0030846,             0.99572,             0.99474,              0.9944,             0.87034,             0.01259,           0.0040322,          0.00086877,           0.0033321,           0.0033321,           0.0033321
                 134,            0.014927,           0.0061167,            0.003092,             0.99577,              0.9947,             0.99439,             0.87065,            0.012588,           0.0040301,          0.00086419,           0.0032704,           0.0032704,           0.0032704
                 135,            0.014747,           0.0060428,             0.00294,             0.99579,             0.99469,              0.9944,             0.87065,            0.012585,           0.0040286,           0.0008609,           0.0032093,           0.0032093,           0.0032093
                 136,            0.014674,           0.0061305,           0.0029088,             0.99583,             0.99468,             0.99439,             0.87153,            0.012582,            0.004027,          0.00085839,           0.0031488,           0.0031488,           0.0031488
                 137,            0.014778,           0.0060934,           0.0030422,              0.9958,             0.99473,             0.99439,             0.87138,            0.012581,           0.0040252,          0.00085672,           0.0030888,           0.0030888,           0.0030888
